description_label,element_type,image_path,bb,bb_x,bb_y,bb_width,bb_height,label_path
"the first option in the dropdown ""dresden""",button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/490dc61c-873d-47b6-9050-369cd18e1253_268224bd-f0c9-4ac6-a04d-d9236efdf515.jpeg,"[0.0, 0.189453125, 0.4287609984697781, 0.05234375, 0.016067329762815608]",0.189453125,0.4287609984697781,0.05234375,0.0160673297628156,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/490dc61c-873d-47b6-9050-369cd18e1253_268224bd-f0c9-4ac6-a04d-d9236efdf515.pickle
"the ""to"" input field that currently says ""Anywhere""",textfield,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/490dc61c-873d-47b6-9050-369cd18e1253_67e21fce-6a96-4687-bf77-76919e931767.jpeg,"[0.0, 0.45467529296875, 0.37252534429992346, 0.1973876953125, 0.02142310635042081]",0.45467529296875,0.3725253442999234,0.1973876953125,0.0214231063504208,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/490dc61c-873d-47b6-9050-369cd18e1253_67e21fce-6a96-4687-bf77-76919e931767.pickle
"the first option in the dropdown ""Anywhere""",button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/490dc61c-873d-47b6-9050-369cd18e1253_c37ec8e5-dcfe-454a-9a5e-07ea1bdf8b23.jpeg,"[0.0, 0.40045166015625, 0.4283784429992349, 0.06328125, 0.016067329762815608]",0.40045166015625,0.4283784429992349,0.06328125,0.0160673297628156,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/490dc61c-873d-47b6-9050-369cd18e1253_c37ec8e5-dcfe-454a-9a5e-07ea1bdf8b23.pickle
the budget input field,textfield,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/490dc61c-873d-47b6-9050-369cd18e1253_0f8f55c4-9d58-4a82-aeb1-413cb6e1234f.jpeg,"[0.0, 0.635919189453125, 0.3713776778882938, 0.13697509765625, 0.019127773527161437]",0.635919189453125,0.3713776778882938,0.13697509765625,0.0191277735271614,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/490dc61c-873d-47b6-9050-369cd18e1253_0f8f55c4-9d58-4a82-aeb1-413cb6e1234f.pickle
the '$100 and under' button,button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/490dc61c-873d-47b6-9050-369cd18e1253_7301f4ae-1d22-449c-8125-f15fad0d6575.jpeg,"[0.0, 0.6410192966461181, 0.5045069816373374, 0.09947509765625, 0.016067329762815608]",0.6410192966461181,0.5045069816373374,0.09947509765625,0.0160673297628156,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/490dc61c-873d-47b6-9050-369cd18e1253_7301f4ae-1d22-449c-8125-f15fad0d6575.pickle
"the ""let's go"" button",button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/490dc61c-873d-47b6-9050-369cd18e1253_54e3e782-b9ae-413f-bb82-a2edd5913666.jpeg,"[0.0, 0.79007568359375, 0.3648742348890589, 0.06484375, 0.02142310635042081]",0.79007568359375,0.3648742348890589,0.06484375,0.0214231063504208,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/490dc61c-873d-47b6-9050-369cd18e1253_54e3e782-b9ae-413f-bb82-a2edd5913666.pickle
the searchbox,textfield,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/640e0425-bceb-45ff-ba4d-dbc5b62e31d5_96238fb3-bc46-4dff-95c0-4b2d4ecc70ea.jpeg,"[0.0, 0.6842468261718749, 0.026364193746167993, 0.30748291015625, 0.011036174126302882]",0.6842468261718749,0.0263641937461679,0.30748291015625,0.0110361741263028,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/640e0425-bceb-45ff-ba4d-dbc5b62e31d5_96238fb3-bc46-4dff-95c0-4b2d4ecc70ea.pickle
the search button,button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/640e0425-bceb-45ff-ba4d-dbc5b62e31d5_e372218a-63be-4c00-9d9d-b3da3e76a024.jpeg,"[0.0, 0.8672851562499999, 0.026364193746167996, 0.04453125, 0.005518087063151441]",0.8672851562499999,0.0263641937461679,0.04453125,0.0055180870631514,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/640e0425-bceb-45ff-ba4d-dbc5b62e31d5_e372218a-63be-4c00-9d9d-b3da3e76a024.pickle
the tabs dropdown,button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/640e0425-bceb-45ff-ba4d-dbc5b62e31d5_ede5d7d2-084d-485a-80c1-7216739c29bb.jpeg,"[0.0, 0.82705078125, 0.05771857923497267, 0.009375, 0.00819672131147541]",0.82705078125,0.0577185792349726,0.009375,0.0081967213114754,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/640e0425-bceb-45ff-ba4d-dbc5b62e31d5_ede5d7d2-084d-485a-80c1-7216739c29bb.pickle
the 'reviews' option in the dropdown,button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/640e0425-bceb-45ff-ba4d-dbc5b62e31d5_b3bee0ba-79a1-4d22-bdca-2296a8bc31fe.jpeg,"[0.0, 0.56019287109375, 0.18237704918032788, 0.0390625, 0.012295081967213115]",0.56019287109375,0.1823770491803278,0.0390625,0.0122950819672131,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/640e0425-bceb-45ff-ba4d-dbc5b62e31d5_b3bee0ba-79a1-4d22-bdca-2296a8bc31fe.pickle
"the ""KISS: Rock and Roll Over"" link under the ""ARTIST"" column",link,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/640e0425-bceb-45ff-ba4d-dbc5b62e31d5_b10e616c-ffed-47d3-8e84-20a638b3e465.jpeg,"[0.0, 0.253515625, 0.24596567622950818, 0.13046875, 0.012978142076502733]",0.253515625,0.2459656762295081,0.13046875,0.0129781420765027,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/640e0425-bceb-45ff-ba4d-dbc5b62e31d5_b10e616c-ffed-47d3-8e84-20a638b3e465.pickle
"the ""DESTINATIONS"" section",button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/8dcf6423-262a-439b-9ee7-279a920468fa_f04495dc-2d55-41ff-8049-561d5ba7957c.jpeg,"[0.0, 0.0890625, 0.03029294274300932, 0.1, 0.018641810918774968]",0.0890625,0.0302929427430093,0.1,0.0186418109187749,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/8dcf6423-262a-439b-9ee7-279a920468fa_f04495dc-2d55-41ff-8049-561d5ba7957c.pickle
"the ""SEE ALL ROUTES"" button",button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/8dcf6423-262a-439b-9ee7-279a920468fa_fdafebb6-d3c9-4ca2-ad8a-abb48040d00b.jpeg,"[0.0, 0.6722656250000001, 0.10169773635153129, 0.16640625, 0.005992010652463382]",0.6722656250000001,0.1016977363515312,0.16640625,0.0059920106524633,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/8dcf6423-262a-439b-9ee7-279a920468fa_fdafebb6-d3c9-4ca2-ad8a-abb48040d00b.pickle
"the ""View Details"" button under the Adirondack section",button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/8dcf6423-262a-439b-9ee7-279a920468fa_da8eff8e-1bb8-40ce-b226-2b4f45c8c5ee.jpeg,"[0.0, 0.5, 0.11239270386266094, 0.2625, 0.0061312078479460455]",0.5,0.1123927038626609,0.2625,0.006131207847946,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/8dcf6423-262a-439b-9ee7-279a920468fa_da8eff8e-1bb8-40ce-b226-2b4f45c8c5ee.pickle
"the ""reservation type"" inputfield",button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/e56ef366-a861-4d96-a1ad-8891d11a0950_137bb626-2d9c-458c-b2d8-6934b377c0a5.jpeg,"[0.0, 0.1890625, 0.07723630362050424, 0.20625, 0.009320109929501733]",0.1890625,0.0772363036205042,0.20625,0.0093201099295017,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/e56ef366-a861-4d96-a1ad-8891d11a0950_137bb626-2d9c-458c-b2d8-6934b377c0a5.pickle
the location dropdown button,button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/e56ef366-a861-4d96-a1ad-8891d11a0950_ef210961-543a-41b8-ae8f-f07bf22a003e.jpeg,"[0.0, 0.44400634765625, 0.07723630362050425, 0.01875, 0.002867726132154379]",0.44400634765625,0.0772363036205042,0.01875,0.0028677261321543,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/e56ef366-a861-4d96-a1ad-8891d11a0950_ef210961-543a-41b8-ae8f-f07bf22a003e.pickle
the searchbox,textfield,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/e56ef366-a861-4d96-a1ad-8891d11a0950_07f1c406-5543-4822-9078-33091c3df3de.jpeg,"[0.0, 0.5, 0.018267035212113928, 0.4375, 0.005768537435404398]",0.5,0.0182670352121139,0.4375,0.0057685374354043,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/e56ef366-a861-4d96-a1ad-8891d11a0950_07f1c406-5543-4822-9078-33091c3df3de.pickle
"the first option in the drop down, ""Buchanan""",button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/e56ef366-a861-4d96-a1ad-8891d11a0950_8a6903e4-ee56-46d5-abee-508434aefac1.jpeg,"[0.0, 0.5, 0.025285234647277974, 0.425, 0.0024993239995192884]",0.5,0.0252852346472779,0.425,0.0024993239995192,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/e56ef366-a861-4d96-a1ad-8891d11a0950_8a6903e4-ee56-46d5-abee-508434aefac1.pickle
the date dropdown button,button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/e56ef366-a861-4d96-a1ad-8891d11a0950_543196af-6b3d-453e-a8ae-0fb758f3ef48.jpeg,"[0.0, 0.57916259765625, 0.07661379933625696, 0.01875, 0.0028446130141045393]",0.57916259765625,0.0766137993362569,0.01875,0.0028446130141045,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/e56ef366-a861-4d96-a1ad-8891d11a0950_543196af-6b3d-453e-a8ae-0fb758f3ef48.pickle
the button for the 18th of March,button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/e56ef366-a861-4d96-a1ad-8891d11a0950_d8580cfb-3320-49b6-b1aa-ea58d4a7ec8d.jpeg,"[0.0, 0.5528808593750001, 0.1110978662534271, 0.04580078125, 0.005721778519489808]",0.5528808593750001,0.1110978662534271,0.04580078125,0.0057217785194898,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/e56ef366-a861-4d96-a1ad-8891d11a0950_d8580cfb-3320-49b6-b1aa-ea58d4a7ec8d.pickle
the time inputfield,button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/e56ef366-a861-4d96-a1ad-8891d11a0950_129355ff-78e4-470f-95ce-c0ccd7ac6522.jpeg,"[0.0, 0.660552978515625, 0.07661379933625696, 0.12943115234375, 0.009244992295839754]",0.660552978515625,0.0766137993362569,0.12943115234375,0.0092449922958397,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/e56ef366-a861-4d96-a1ad-8891d11a0950_129355ff-78e4-470f-95ce-c0ccd7ac6522.pickle
the party size inputfield,button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/e56ef366-a861-4d96-a1ad-8891d11a0950_0dd5a1f7-7f0b-43d8-affd-5b8b74cc64d0.jpeg,"[0.0, 0.7899841308593749, 0.07661379933625696, 0.12943115234375, 0.009244992295839754]",0.7899841308593749,0.0766137993362569,0.12943115234375,0.0092449922958397,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/e56ef366-a861-4d96-a1ad-8891d11a0950_0dd5a1f7-7f0b-43d8-affd-5b8b74cc64d0.pickle
the search button,button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/e56ef366-a861-4d96-a1ad-8891d11a0950_1d633304-6e4c-4953-a670-322fdb80ac4f.jpeg,"[0.0, 0.88282470703125, 0.07661379933625696, 0.021875, 0.0033187151831219628]",0.88282470703125,0.0766137993362569,0.021875,0.0033187151831219,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/e56ef366-a861-4d96-a1ad-8891d11a0950_1d633304-6e4c-4953-a670-322fdb80ac4f.pickle
"the ""Cuisines"" button",button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/e56ef366-a861-4d96-a1ad-8891d11a0950_16870f86-5856-42a4-ba22-439763d9dfac.jpeg,"[0.0, 0.51796875, 0.11574074074074074, 0.0515625, 0.040740740740740744]",0.51796875,0.1157407407407407,0.0515625,0.0407407407407407,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/e56ef366-a861-4d96-a1ad-8891d11a0950_16870f86-5856-42a4-ba22-439763d9dfac.pickle
the spanish checkbox,button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/e56ef366-a861-4d96-a1ad-8891d11a0950_f9929b3d-cb2b-41bc-b70a-2c5304268952.jpeg,"[0.0, 0.6640625, 0.3564814814814815, 0.01875, 0.022222222222222223]",0.6640625,0.3564814814814815,0.01875,0.0222222222222222,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/e56ef366-a861-4d96-a1ad-8891d11a0950_f9929b3d-cb2b-41bc-b70a-2c5304268952.pickle
the submit button,button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/e56ef366-a861-4d96-a1ad-8891d11a0950_16c7ecf5-5cba-487d-b54c-c7776156da84.jpeg,"[0.0, 0.764453125, 0.7314814814814815, 0.04296875, 0.044444444444444446]",0.764453125,0.7314814814814815,0.04296875,0.0444444444444444,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/e56ef366-a861-4d96-a1ad-8891d11a0950_16c7ecf5-5cba-487d-b54c-c7776156da84.pickle
the 'book' section,button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/c13d245a-4f01-4b5c-b721-b1dd989f5f13_e75d4746-9ec6-40a0-b1ff-100527a62d41.jpeg,"[0.0, 0.3248046875, 0.04620253164556962, 0.04609375, 0.039240506329113925]",0.3248046875,0.0462025316455696,0.04609375,0.0392405063291139,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/c13d245a-4f01-4b5c-b721-b1dd989f5f13_e75d4746-9ec6-40a0-b1ff-100527a62d41.pickle
the 'travel requirements' section under 'travel information',button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/c13d245a-4f01-4b5c-b721-b1dd989f5f13_3e780adb-ac0a-4fe7-ba16-d9f5264b3a95.jpeg,"[0.0, 0.282421875, 0.12025316455696203, 0.09375, 0.020253164556962026]",0.282421875,0.120253164556962,0.09375,0.020253164556962,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/c13d245a-4f01-4b5c-b721-b1dd989f5f13_3e780adb-ac0a-4fe7-ba16-d9f5264b3a95.pickle
the 'origin' textfield,textfield,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/c13d245a-4f01-4b5c-b721-b1dd989f5f13_d8c0684c-f2ec-4d3f-824d-773b449759bb.jpeg,"[0.0, 0.193359375, 0.25492762550046194, 0.18359375, 0.01616877117339082]",0.193359375,0.2549276255004619,0.18359375,0.0161687711733908,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/c13d245a-4f01-4b5c-b721-b1dd989f5f13_d8c0684c-f2ec-4d3f-824d-773b449759bb.pickle
the first option in the origin dropdown for HND airport,button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/c13d245a-4f01-4b5c-b721-b1dd989f5f13_402bcf19-a6b9-417b-812d-eff35b9b79d1.jpeg,"[0.0, 0.314453125, 0.2684785956267324, 0.41015625, 0.00600554357868802]",0.314453125,0.2684785956267324,0.41015625,0.006005543578688,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/c13d245a-4f01-4b5c-b721-b1dd989f5f13_402bcf19-a6b9-417b-812d-eff35b9b79d1.pickle
the 'destination' textfield,textfield,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/c13d245a-4f01-4b5c-b721-b1dd989f5f13_439ac58a-b4b8-4aa3-80df-f157b2aedc7c.jpeg,"[0.0, 0.392578125, 0.2543116723129042, 0.18359375, 0.01616877117339082]",0.392578125,0.2543116723129042,0.18359375,0.0161687711733908,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/c13d245a-4f01-4b5c-b721-b1dd989f5f13_439ac58a-b4b8-4aa3-80df-f157b2aedc7c.pickle
"the first option in the destination dropdown, ""Guangzhou""",textfield,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/c13d245a-4f01-4b5c-b721-b1dd989f5f13_6aa8c216-276f-4098-a82b-9ef69df0c3df.jpeg,"[0.0, 0.513671875, 0.2690945488142901, 0.41015625, 0.00600554357868802]",0.513671875,0.2690945488142901,0.41015625,0.006005543578688,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/c13d245a-4f01-4b5c-b721-b1dd989f5f13_6aa8c216-276f-4098-a82b-9ef69df0c3df.pickle
the 'check requirements' button,button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/c13d245a-4f01-4b5c-b721-b1dd989f5f13_c08be1dd-4a8e-4ddb-ba1e-22049a7ac13f.jpeg,"[0.0, 0.798828125, 0.25400369571912534, 0.19921875, 0.015552817985833077]",0.798828125,0.2540036957191253,0.19921875,0.015552817985833,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/c13d245a-4f01-4b5c-b721-b1dd989f5f13_c08be1dd-4a8e-4ddb-ba1e-22049a7ac13f.pickle
the 'where are you going' input field,textfield,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/88475d27-7c58-4abf-86fc-bf459e9606e1_8b67762e-7ff1-40c7-93ff-52503a9a32d9.jpeg,"[0.0, 0.318359375, 0.08538785327720987, 0.49921875, 0.02164762477450391]",0.318359375,0.0853878532772098,0.49921875,0.0216476247745039,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/88475d27-7c58-4abf-86fc-bf459e9606e1_8b67762e-7ff1-40c7-93ff-52503a9a32d9.pickle
"the first option in the dropdown for ""Orlando""",button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/88475d27-7c58-4abf-86fc-bf459e9606e1_8fee2422-2286-418b-8a40-c5285bd5cec0.jpeg,"[0.0, 0.318359375, 0.10883944678292243, 0.49921875, 0.01803968731208659]",0.318359375,0.1088394467829224,0.49921875,0.0180396873120865,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/88475d27-7c58-4abf-86fc-bf459e9606e1_8fee2422-2286-418b-8a40-c5285bd5cec0.pickle
"the ""1 room, 2 travelers"" dropdown",button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/88475d27-7c58-4abf-86fc-bf459e9606e1_04e8adbf-b05a-406d-9f57-f92eb995c3d7.jpeg,"[0.0, 0.878515625, 0.06554419723391461, 0.10546875, 0.010823812387251955]",0.878515625,0.0655441972339146,0.10546875,0.0108238123872519,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/88475d27-7c58-4abf-86fc-bf459e9606e1_04e8adbf-b05a-406d-9f57-f92eb995c3d7.pickle
"the ""add another room"" button",button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/88475d27-7c58-4abf-86fc-bf459e9606e1_722153d7-d1b5-44bc-91c4-fca122ffa4c6.jpeg,"[0.0, 0.858203125, 0.13048707155742634, 0.12109375, 0.010823812387251955]",0.858203125,0.1304870715574263,0.12109375,0.0108238123872519,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/88475d27-7c58-4abf-86fc-bf459e9606e1_722153d7-d1b5-44bc-91c4-fca122ffa4c6.pickle
"the ""Done"" button",button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/88475d27-7c58-4abf-86fc-bf459e9606e1_4a14c4d7-32ff-42a6-acd3-d80e7f3df091.jpeg,"[0.0, 0.784375, 0.21834586466165415, 0.275, 0.01443609022556391]",0.784375,0.2183458646616541,0.275,0.0144360902255639,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/88475d27-7c58-4abf-86fc-bf459e9606e1_4a14c4d7-32ff-42a6-acd3-d80e7f3df091.pickle
"the ""2 rooms, 3 travelers"" button",button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/88475d27-7c58-4abf-86fc-bf459e9606e1_c3896ce9-4aa1-4e34-913e-93b55d563d31.jpeg,"[0.0, 0.875, 0.06554419723391461, 0.1125, 0.010823812387251955]",0.875,0.0655441972339146,0.1125,0.0108238123872519,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/88475d27-7c58-4abf-86fc-bf459e9606e1_c3896ce9-4aa1-4e34-913e-93b55d563d31.pickle
"the ""Add another room"" button",button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/88475d27-7c58-4abf-86fc-bf459e9606e1_84cf5953-17bc-410e-b3b6-50fc524457b9.jpeg,"[0.0, 0.858203125, 0.1924233313289236, 0.12109375, 0.010823812387251955]",0.858203125,0.1924233313289236,0.12109375,0.0108238123872519,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/88475d27-7c58-4abf-86fc-bf459e9606e1_84cf5953-17bc-410e-b3b6-50fc524457b9.pickle
"the ""-"" button for ""Adults"" under ""Room 1""",button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/88475d27-7c58-4abf-86fc-bf459e9606e1_2718b405-fac9-4d6f-9c1c-eed2e0f9ab41.jpeg,"[0.0, 0.84375, 0.10342754058929646, 0.01875, 0.004810583283223091]",0.84375,0.1034275405892964,0.01875,0.004810583283223,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/88475d27-7c58-4abf-86fc-bf459e9606e1_2718b405-fac9-4d6f-9c1c-eed2e0f9ab41.pickle
the check-in input field,textfield,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/88475d27-7c58-4abf-86fc-bf459e9606e1_f49ed170-c6b3-40d1-8f00-659ff3320b14.jpeg,"[0.0, 0.6634765625000001, 0.08180451127819549, 0.172265625, 0.01443609022556391]",0.6634765625000001,0.0818045112781954,0.172265625,0.0144360902255639,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/88475d27-7c58-4abf-86fc-bf459e9606e1_f49ed170-c6b3-40d1-8f00-659ff3320b14.pickle
the next button on the calendar,button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/88475d27-7c58-4abf-86fc-bf459e9606e1_bafd819d-7328-4b74-8b0c-208f65b5ff7d.jpeg,"[0.0, 0.97265625, 0.10165413533834587, 0.025, 0.00962406015037594]",0.97265625,0.1016541353383458,0.025,0.0096240601503759,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/88475d27-7c58-4abf-86fc-bf459e9606e1_bafd819d-7328-4b74-8b0c-208f65b5ff7d.pickle
the next button on the calendar,button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/88475d27-7c58-4abf-86fc-bf459e9606e1_5ccda195-6711-4c78-af19-58d9e6fc1b49.jpeg,"[0.0, 0.97265625, 0.10162357185808779, 0.025, 0.009621166566446182]",0.97265625,0.1016235718580877,0.025,0.0096211665664461,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/88475d27-7c58-4abf-86fc-bf459e9606e1_5ccda195-6711-4c78-af19-58d9e6fc1b49.pickle
the 1st of december on the calendar,button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/88475d27-7c58-4abf-86fc-bf459e9606e1_011c1463-9532-4158-83f7-90c60ea6dda9.jpeg,"[0.0, 0.9317138671874999, 0.12447384245339749, 0.041845703125, 0.0132291040288635]",0.9317138671875,0.1244738424533974,0.041845703125,0.0132291040288635,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/88475d27-7c58-4abf-86fc-bf459e9606e1_011c1463-9532-4158-83f7-90c60ea6dda9.pickle
the 9th of december on the calendar,button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/88475d27-7c58-4abf-86fc-bf459e9606e1_adf65f60-2d9b-41a9-90be-8a3af2da178d.jpeg,"[0.0, 0.9317138671874999, 0.13770294648226097, 0.041845703125, 0.0132291040288635]",0.9317138671875,0.1377029464822609,0.041845703125,0.0132291040288635,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/88475d27-7c58-4abf-86fc-bf459e9606e1_adf65f60-2d9b-41a9-90be-8a3af2da178d.pickle
"the ""Done"" button",button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/88475d27-7c58-4abf-86fc-bf459e9606e1_330f5611-3cd0-4489-b4c1-269553568bfb.jpeg,"[0.0, 0.95771484375, 0.21022556390977443, 0.0548828125, 0.010827067669172932]",0.95771484375,0.2102255639097744,0.0548828125,0.0108270676691729,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/88475d27-7c58-4abf-86fc-bf459e9606e1_330f5611-3cd0-4489-b4c1-269553568bfb.pickle
"the ""Search"" button",button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/88475d27-7c58-4abf-86fc-bf459e9606e1_1af3939c-78af-42dd-87c0-3e01912de6d9.jpeg,"[0.0, 0.5, 0.11368421052631579, 0.1359375, 0.01443609022556391]",0.5,0.1136842105263157,0.1359375,0.0144360902255639,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/88475d27-7c58-4abf-86fc-bf459e9606e1_1af3939c-78af-42dd-87c0-3e01912de6d9.pickle
"the ""Menu"" button",button,/media/nvme_data/eclair_agents/Mind2Web/new_dataset/screenshots/e8b1cc02-1143-47cf-a7bb-9a16d08e155a_d8f56437-243c-41e3-a77c-8d19b22fd1c8.jpeg,"[0.0, 0.11724243164062499, 0.006554012526340435, 0.02823486328125, 0.004305929524701475]",0.1172424316406249,0.0065540125263404,0.02823486328125,0.0043059295247014,~/eclair-agents/eclair/webpage_segmentation/datasets/bounding-box-labels/Mind2Web/bbs/e8b1cc02-1143-47cf-a7bb-9a16d08e155a_d8f56437-243c-41e3-a77c-8d19b22fd1c8.pickle
